x y z nx ny nz f_dc_0 f_dc_1 f_dc_2 f_rest_0 f_rest_1 f_rest_2 f_rest_3 f_rest_4 f_rest_5 f_rest_6 f_rest_7 f_rest_8 f_rest_9 f_rest_10 f_rest_11 f_rest_12 f_rest_13 f_rest_14 f_rest_15 f_rest_16 f_rest_17 f_rest_18 f_rest_19 f_rest_20 f_rest_21 f_rest_22 f_rest_23 f_rest_24 f_rest_25 f_rest_26 f_rest_27 f_rest_28 f_rest_29 f_rest_30 f_rest_31 f_rest_32 f_rest_33 f_rest_34 f_rest_35 f_rest_36 f_rest_37 f_rest_38 f_rest_39 f_rest_40 f_rest_41 f_rest_42 f_rest_43 f_rest_44 opacity scale_0 scale_1 scale_2 rot_0 rot_1 rot_2 rot_3
1.375745 -3.6733449 3.4484046 0.0 0.0 0.0 1.7752193 1.9661961 1.5637858 -0.04658253 0.0058172047 -0.011629576 -0.05494766 -0.026691716 0.033270407 -0.0049096206 0.009973452 -0.0727312 -0.0435374 -0.0050324243 0.057623524 0.0043294355 -0.015251431 0.02607382 -0.052863523 -0.0043710964 -0.05868749 -0.060364872 -0.032267977 0.015686141 -0.03715609 0.028408645 -0.067419596 -0.042329986 -0.010466977 0.036012582 -0.0026118264 0.00029204445 -0.016582463 -0.05330844 0.007229195 -0.00041696284 -0.04398761 -0.027439987 0.044386845 -0.004078304 0.0005842631 -0.06495605 -0.0337559 -0.0032837351 0.067569196 -0.000106310064 -0.009979357 0.02609581 -4.0184627 -4.3727884 -4.2025766 -4.362691 0.8885674 -0.16198845 0.04778888 0.084184825
-0.048046287 0.61102176 2.7611656 0.0 0.0 0.0 -0.5683537 -0.739026 -1.04611 -0.034437466 -0.05833159 -0.089246616 0.04706512 0.017548574 -0.022344671 -0.022321757 0.0622241 -0.045702122 0.013319678 0.039204866 0.047678985 -0.0032665215 0.01099081 -0.016881205 -0.02613722 -0.04890366 -0.08097245 0.053421278 0.021287328 -0.018930726 -0.015755888 0.055291608 -0.042907983 0.02094169 0.035402216 0.041070472 -0.0008843941 0.01012741 -0.017677762 -0.039904248 -0.03418182 -0.047312994 0.060398776 0.017062066 -0.011249899 0.005401308 0.056934074 -0.030740324 0.03220648 0.03515394 0.040581085 0.0077898535 0.014335553 -0.01525706 2.4921975 -5.5983496 -3.5578423 -4.929846 0.8459252 0.077119716 -0.18651342 -0.167161
0.9428101 -3.6235974 3.398018 0.0 0.0 0.0 -0.25128022 -0.40518662 -0.8503792 -0.05096831 -0.027534617 -0.07843434 0.0036708151 -0.059626564 -0.02463944 -0.027068783 0.0036759928 -0.15121754 0.023379909 -0.033471845 0.0093881395 0.023400301 -0.00708387 -0.0514105 -0.047348946 -0.025807494 -0.08915797 0.012239577 -0.0513525 -0.020035323 -0.033691466 -0.0001151022 -0.14774202 0.030910533 -0.025391344 0.011402632 0.018221451 -0.008043706 -0.07119908 -0.050960187 -0.015249699 -0.092429094 0.025198294 -0.041935828 -0.020559102 -0.039950445 0.01499544 -0.12976897 0.029642915 -0.0013568082 0.0030897998 0.0032942316 0.0015729248 -0.084177256 0.31146127 -3.3467088 -6.309754 -5.316175 0.62002856 0.18385299 0.299198 0.23626243
-0.12565519 2.2894738 2.9374552 0.0 0.0 0.0 1.1058058 1.0881838 0.68192315 0.004337363 -0.000994351 -0.002944238 -0.014555827 -0.05055103 -0.007184178 -0.015418389 -0.0092592295 0.002526076 0.029169727 -0.024919774 -0.05076043 0.016713861 -0.020189095 0.004127138 -0.0025479759 -0.0055585317 -0.0041921353 -0.008674702 -0.04800647 -0.009613664 -0.011054921 -0.015785206 -0.0044775833 0.034807965 -0.021554789 -0.051700074 0.016037134 -0.022942577 0.010791037 -0.021349238 -0.0006171786 0.003940153 0.0059067905 -0.05531424 -0.0026362503 -0.0027483436 -0.04080492 -0.00990258 0.03057131 -0.019566583 -0.033434615 0.011343457 -0.04126722 0.02642038 0.99502236 -6.4408793 -5.3561416 -6.141604 0.6792221 0.25756383 -0.3362055 0.083241194
1.582339 -1.0526016 1.4073889 0.0 0.0 0.0 -0.34819114 -0.08126469 -0.83968186 -0.037017707 -0.10419887 -0.00694666 0.043519992 0.08228164 -0.0885574 0.10331705 0.011772344 -0.04405727 -0.05182778 0.040154368 0.03680115 0.023346689 -0.039276227 0.07325292 -0.03920985 -0.11485099 -0.011212455 0.047437504 0.074101 -0.094571516 0.1018684 -0.00910926 -0.039998025 -0.054009315 0.035770644 0.046788227 0.02615015 -0.066219896 0.06906302 -0.03254794 -0.08655946 -0.017932164 0.0504127 0.09342429 -0.079780824 0.09243708 0.055122856 -0.055588618 -0.05530612 0.051105063 0.029332442 0.0021140384 0.0033419568 0.08412761 2.985641 -4.0324802 -5.651193 -4.908671 0.91425323 -0.029565828 0.1812413 -0.13180025
1.3827299 -0.7556039 1.6654264 0.0 0.0 0.0 -0.7148465 -0.68248695 -0.86441404 0.0045501264 -0.01272004 0.039242174 -0.049975805 0.023130007 0.008378975 0.049572192 -0.021204248 0.01650491 -0.045097996 -0.0030176577 0.032482777 0.027207607 -0.032546993 0.006679772 0.009550627 -0.025484238 0.05166235 -0.054669652 0.031295072 0.0022081009 0.055430472 -0.048721034 0.026725005 -0.04402546 -0.0017306535 0.0341588 0.014861495 -0.047020525 0.016585074 0.0021685956 0.021013275 0.032899942 -0.0455934 0.0072214003 0.030389573 0.020914372 -0.004367491 0.009581118 -0.032800313 -0.010363785 0.034244187 0.0011290566 -0.006998686 -0.017583732 -3.1741886 -3.76569 -3.5858731 -4.9104767 0.5254815 0.22064519 -0.34379303 0.12941054
1.3275925 -3.0421093 3.3609788 0.0 0.0 0.0 -0.4230639 -0.4444293 -0.6493185 -0.04819822 0.020494156 0.06850181 0.08807038 -0.021430187 0.033649523 0.05949903 0.021453392 -0.013298495 0.05906353 0.007580095 0.005366635 0.023006173 0.059671167 -0.012352807 -0.03487424 0.020671763 0.067457825 0.09021816 -0.010395595 0.034018226 0.058187854 0.013622766 -0.013558781 0.06673922 0.0133816 0.003771914 0.019878112 0.05787352 -0.012081145 -0.03750409 0.025252495 0.04861173 0.105924144 -0.008532566 0.036011465 0.039448235 0.01572164 -0.018947212 0.08172106 0.015187613 0.005807325 0.016288819 0.060416274 -0.022696478 0.8109169 -5.515001 -6.7530804 -4.9384503 0.6638611 0.39913303 0.13356999 0.15866444
0.7592266 2.2011106 3.7317655 0.0 0.0 0.0 -0.11701828 -0.19871892 -0.27026156 0.05957341 0.043020405 0.03804402 -0.040934004 0.059201457 0.02987719 0.065576546 0.07680571 0.010549441 -0.037877906 0.012599098 0.049335964 0.06966773 0.08509244 -0.056423496 0.06827823 0.042487536 0.032533232 -0.04200764 0.06461444 0.028419193 0.05876485 0.08114338 0.014240059 -0.034645513 0.011007929 0.05109786 0.070588365 0.08387871 -0.06787635 0.069343336 0.048841868 0.045092475 -0.05617498 0.05860271 0.033298217 0.07454921 0.080978096 0.016344732 -0.05146733 0.008400374 0.05157752 0.07322412 0.08438425 -0.06733661 0.6551323 -3.5183651 -5.5677557 -4.2333503 0.99258924 0.11337377 0.11703872 0.01636315
1.8843415 -3.7364466 3.7241864 0.0 0.0 0.0 1.6030891 1.6225699 1.7432498 0.0069720256 0.0051133204 -0.005941282 -0.01204619 -0.007088728 0.00056274055 0.007420539 -0.013383877 0.00080004864 0.0061657606 -0.03333767 0.010838798 -0.0015198522 0.0070525752 0.009970688 0.0019217156 0.0005310634 -0.00023646133 -0.0072797593 -0.013734287 -0.005789056 0.010111725 -0.0155181615 -0.001625817 0.007808772 -0.037553534 0.009490508 -0.0057184747 0.009539418 0.009531391 -0.0107491715 0.017512597 -0.019080225 0.000374216 -0.01924376 0.021347562 -0.008888682 0.00534148 -0.0135534275 0.022930624 -0.040258713 0.026817203 -0.011105731 0.012952701 0.0029236625 -0.7529263 -4.0978665 -4.1780043 -4.4822893 0.95214677 -0.07133439 -0.049431134 0.0707217
1.4090209 -3.57297 3.5099492 0.0 0.0 0.0 1.9535745 1.9483372 1.6394885 0.075446256 0.015169581 -0.0163339 -0.044728726 0.060397893 -0.005630443 -0.0059208847 -0.025635239 -0.023600321 -0.024116017 0.043321516 -0.01472515 -0.0077865273 -0.040400747 0.017701164 0.081951424 0.021965496 -0.013619526 -0.041612428 0.061827812 -0.0017419797 -0.007269327 -0.035211857 -0.022956321 -0.0245697 0.043020096 -0.01155175 -0.012069574 -0.04321431 0.018644836 0.05751755 0.0027437296 0.010883466 -0.021777922 0.049491342 -0.008345306 0.0064475755 -0.030238343 -0.028446916 -0.008665947 0.03238224 -0.01957479 0.0019925004 -0.03979823 0.015806364 -3.7633166 -4.72701 -4.186357 -4.4259973 0.81187373 0.14979847 -0.06657666 0.10348647
-0.24861385 0.5639449 2.7888253 0.0 0.0 0.0 0.5325768 0.43265304 0.12196661 -0.014809383 -0.0032244553 0.009693165 -0.004917633 -0.020838808 0.026428211 0.031672668 0.0143930735 -0.035252433 -0.052056637 -0.007798464 0.05558412 0.029079696 0.045471266 0.017385717 -0.0147544 0.0048661577 0.0044132657 -0.0013530568 -0.021624764 0.026353054 0.030088035 0.015459356 -0.03597964 -0.051836878 -0.008613461 0.054821964 0.02656711 0.042769723 0.016054442 -0.031172127 0.0342112 0.0020472507 0.0010231675 -0.03827664 0.035667285 0.025373781 0.016877098 -0.038315807 -0.044071123 -0.0073518595 0.052293517 0.03384203 0.055612646 0.019064724 3.1497169 -4.8947177 -3.6947775 -5.3890333 0.98130995 0.078178905 0.030600306 -0.025662577
1.4551805 -1.1710724 1.2790513 0.0 0.0 0.0 1.0294409 1.1150093 0.59114707 -0.041805148 -0.0022895057 -0.017932152 0.014586728 -0.020245217 -0.027668694 -0.0009774674 0.014729453 -0.05145917 0.00035283802 -0.0028516734 -0.02095438 0.030310992 -0.011483505 -0.02818811 -0.021000624 -0.0030657663 -0.026594108 0.022190493 -0.014504271 -0.006763438 -0.010409524 -0.003244982 -0.023992984 0.0009631227 -0.009509793 -0.00628251 0.03060639 -0.012843761 -0.03285203 -0.048295703 0.010191153 0.0012474415 0.0012213815 -0.017466772 -0.017493038 0.008481392 0.023705877 -0.08204824 -0.003327223 0.018293282 -0.008681906 0.0155473165 -0.002274533 0.0009843024 -2.8294857 -4.5963235 -3.7885647 -5.4150577 0.56361973 -0.24634317 0.22264925 -0.2782909
0.0329266 2.2952137 3.3260593 0.0 0.0 0.0 -0.5236646 -0.5931932 -0.9547854 -0.0057742484 -0.021196315 0.011283058 0.00993884 -0.00938175 -0.016154533 -0.0014825361 -0.025507769 -0.016691975 0.006637889 0.009161437 -0.0016215489 0.015492095 -0.013276478 0.011828365 -0.008407626 -0.023850221 0.005140952 0.012767248 -0.008206017 -0.022574862 -0.005798585 -0.0233778 -0.01780009 0.003074459 0.010398112 -0.0051339655 0.010838799 -0.013602857 0.014115648 0.0073190676 -0.029604914 0.009055053 0.003523107 0.0071210507 -0.02279469 -0.00736249 -0.025516076 -0.008599213 -0.005544871 0.015158062 -0.0018654289 0.008148096 -0.010114853 0.008095732 -1.6449248 -4.2415805 -4.6470566 -4.9470987 0.87357885 0.08850302 0.0187468 0.17703126
1.0769647 -0.14378819 1.4492913 0.0 0.0 0.0 -0.25427943 -0.11058353 -0.6353144 0.03872557 0.0024786857 0.048759602 0.001270362 0.028048495 -0.0053014755 0.026414491 0.036512766 -0.016270675 -0.015839435 0.018113103 -0.0016905816 0.002055657 0.021225672 -0.005391 0.043158725 -0.0010837069 0.042609513 -0.0054820394 0.027036503 -0.0066632796 0.017979093 0.029558491 -0.022890544 -0.017529234 0.014236543 -0.0024185027 -0.0020919894 0.017395241 -0.0044735987 -0.0044750026 -0.0012129635 0.059872095 -0.0039841714 0.008077109 -0.0014389643 0.03844084 0.041168302 -0.0134541895 -0.022208767 0.007197959 0.004931688 0.012855895 0.02701326 -0.014148642 -2.8109758 -5.4797635 -4.121836 -3.5431168 0.8514969 0.10776729 0.21977171 -0.0020828126
0.3372575 0.84930927 3.2798812 0.0 0.0 0.0 -0.10052083 -0.2580127 -0.95281625 -0.048261363 0.021042608 -0.057446178 0.006361561 -0.03782929 -0.024355905 -0.02350731 0.04050313 -0.034122083 -0.02272219 -0.028058073 0.014573354 0.013608421 0.04470447 0.009735897 -0.027311647 0.03778591 -0.04797085 0.009391697 -0.020181745 -0.01650569 -0.004258824 0.035941873 -0.028727029 -0.022032382 -0.026311891 0.014202353 0.018563438 0.04554451 0.012101349 -0.038473554 0.031177629 -0.039775316 -0.007973825 -0.036062997 -0.013991269 -0.0055926004 0.031034583 -0.023068724 -0.035038687 -0.037058435 0.016195748 0.0072557814 0.043049324 0.01868687 -2.7526155 -4.753652 -4.061132 -4.9780893 0.78747016 0.22925468 0.044821482 0.057233136
0.14966834 -0.1365051 0.76368636 0.0 0.0 0.0 0.73846596 0.90653175 0.10370985 -0.03241215 0.022568773 -0.05742179 0.07913585 -0.026167218 0.004264103 -0.037452307 0.05384462 -0.07841343 0.058566023 -0.0010761453 0.00614517 -0.019698549 0.0338942 -0.06479249 -0.039702643 0.01582925 -0.047220003 0.08136382 -0.033023912 -0.0009826449 -0.025184087 0.048665 -0.079930745 0.056987528 -0.004320468 0.007164441 -0.0142577365 0.02738079 -0.06663127 -0.05811999 0.027363097 -0.07155623 0.10065626 -0.04021003 0.008137007 -0.04731895 0.059282273 -0.10936374 0.0815274 -0.022759413 0.0023855984 -0.027277282 0.039312106 -0.061295692 0.72117996 -6.2344027 -4.2399063 -5.242332 0.87372243 -0.06713571 0.11377713 0.192561
1.6065267 -3.1101272 3.447194 0.0 0.0 0.0 -1.4752228 -1.5089178 -1.6079698 0.022380956 0.010237511 -0.0021220061 0.005034352 0.009645221 0.008789385 -0.009369981 -0.0054657883 -0.015703669 -0.010932421 -0.005852656 0.00791748 -0.032915074 -0.018855406 -0.021684209 0.032207053 0.009640361 -0.020086326 0.00018959815 0.020738814 0.010986868 -0.019633802 -0.0149430595 -0.018605143 -0.012778771 0.0036227754 0.013180528 -0.035783082 -0.022713447 -0.024526786 0.027639182 0.009481726 -0.0002650785 0.018047769 0.014145387 0.0052952985 -0.008073824 -0.012713323 -0.0031480135 -0.003665932 -0.0036244555 0.007383795 -0.029367307 -0.024629524 -0.031109044 0.095710464 -5.337073 -3.779448 -5.672905 0.88969827 -0.022879813 -0.10070303 -0.13675742
0.9780737 -3.193949 3.44272 0.0 0.0 0.0 -0.010722616 -0.34452936 -0.84906507 -0.12215764 -0.005380949 -0.025225727 0.077262454 -0.090917155 -0.00015116819 0.01450887 0.050943762 -0.08912164 0.05257314 -0.029736256 0.0073226476 0.05192164 0.01530252 -0.049349207 -0.09869137 0.00017949197 -0.041229144 0.0719504 -0.06469849 -0.0012163343 0.0019054529 0.046132557 -0.06488196 0.048495144 0.0026325667 0.00464641 0.041389976 0.009168158 -0.058949087 -0.071684085 0.013528205 -0.026219489 0.06979575 -0.039293513 0.0108070485 0.0038934255 0.042044025 -0.028495993 0.033839617 0.024123862 0.011253259 0.025433945 0.009951125 -0.05695267 -1.3324926 -5.2088294 -3.6970675 -6.2859945 0.76482975 0.020832788 0.090935014 -0.2200764
0.74787146 -4.656651 3.4905272 0.0 0.0 0.0 0.9073627 0.82433164 0.25260174 -0.0053975736 0.012890145 0.03667841 0.045690987 0.011781299 0.024359873 0.037683118 0.04219788 0.01994188 0.03567515 0.013027492 0.012174504 0.025999986 0.032200016 -0.034666106 -4.3037522e-05 0.014774378 0.040805627 0.040702205 0.01790131 0.02653342 0.036766082 0.035045646 0.02378783 0.03086343 0.015108286 0.005977542 0.02487965 0.029047845 -0.028761975 0.0012188238 0.016002754 0.060601003 0.061669774 0.019733587 0.031823568 0.05582715 0.021121228 0.019010196 0.047368847 0.008037905 0.0056720376 0.036634553 0.033276007 -0.039304543 -2.3463352 -5.567197 -2.7755709 -4.859711 0.7704996 0.20215258 0.049348373 -0.14551389
1.5371299 -0.5693324 1.3644997 0.0 0.0 0.0 0.43999782 0.5791482 0.38509175 0.020255562 0.024382835 0.014443985 0.00305256 0.0021121425 0.053112805 -0.008271076 -0.034245994 0.04478215 0.01361959 -0.020391984 0.08360886 -0.025588248 -0.04254452 0.0032895897 0.024266427 0.019046662 0.015400161 0.0022612868 0.0051958985 0.050639387 -0.0034653498 -0.040312998 0.048351016 0.011523065 -0.019665126 0.08405164 -0.020069765 -0.048730362 0.010305304 0.032388076 0.02326216 0.007641984 0.001420016 0.01273974 0.05710784 -0.014130307 -0.0139865205 0.03198855 0.010761296 -0.02086256 0.0952 -0.03187667 -0.019274674 -0.010880971 2.0033734 -4.641698 -3.6963763 -6.0552225 0.8637137 0.056745134 0.23457189 0.15372525
1.4548725 -3.539849 3.4915602 0.0 0.0 0.0 -1.3691067 -1.4036739 -1.4081326 0.04735121 0.027262498 -0.02011791 -0.037597626 0.04910046 0.01996596 -0.028056944 0.010150078 0.018932289 -0.02681366 0.012202398 -0.016028734 -0.028700108 0.0176579 0.0077565317 0.048354752 0.023396485 -0.010404205 -0.024997698 0.047602322 0.015822517 -0.017790986 -0.0044757663 0.014055639 -0.019462816 0.011957784 -0.016038604 -0.023323862 0.008794018 0.012332286 0.042118654 0.02835643 -0.009811084 -0.026630186 0.043798093 0.023276156 -0.02137559 0.002810739 0.0182351 -0.017367808 0.010058857 -0.012299733 -0.022014651 0.0134172 0.010504064 -3.7846866 -4.6613374 -4.7672963 -5.0072756 0.67017734 -0.20381552 0.059261475 -0.08160867
0.18581079 0.84176725 3.1512833 0.0 0.0 0.0 0.7844978 0.6922364 0.33464164 -0.021750862 -0.0054433024 0.0050296215 0.063953616 0.02879188 0.028654452 0.048409775 -0.007425584 -0.05129435 0.008713094 0.042018138 0.06292382 0.0035092016 -0.01192048 -0.010206264 -0.032605536 -0.014949795 0.003182734 0.073986724 0.028863477 0.018588258 0.05999675 -0.0026805836 -0.06309036 0.01384458 0.051805507 0.06555811 0.014360068 -0.020009853 -0.01333106 -0.05993806 -0.018906182 -0.0028682179 0.08227503 0.009389104 0.01610063 0.072061785 0.0048751966 -0.06827233 0.004029739 0.04337262 0.07322622 0.019498067 -0.014591941 -0.020107228 2.2904994 -5.5165834 -5.480006 -4.865181 0.9428479 0.0102209 0.15977171 0.017763162
1.2823945 -3.5002136 3.5773287 0.0 0.0 0.0 1.1274962 1.0771415 1.0687021 -0.035040434 -0.0016362986 -0.011838923 -0.091127045 -0.034262374 -0.003681845 0.009343107 0.061200876 -0.029955903 -0.044550586 -0.025755523 0.0012451741 0.032888155 0.022553854 -0.012253668 -0.02428751 -0.0036596437 -0.020403419 -0.09405696 -0.024350071 -0.0058109337 0.0010552512 0.05168392 -0.028565029 -0.04169576 -0.022109313 -0.0025336412 0.030030876 0.019682659 -0.014773873 -0.039706696 -0.0030953172 -0.017794186 -0.09704879 -0.032490157 0.00020607818 0.0020343098 0.051699527 -0.040782742 -0.04660552 -0.023971595 0.006892796 0.027974546 0.022406131 -0.00081469206 -1.0587536 -3.2723818 -2.8150055 -3.5722635 0.9711944 0.046493553 0.0071149133 0.08859881
1.6442069 -0.09847151 2.4041061 0.0 0.0 0.0 -0.61362904 -0.25475648 -1.4693636 0.093154915 -0.006709848 -0.026696114 0.03409371 0.054637264 -0.03466099 -0.007802026 0.0061680134 0.07420184 0.032207347 0.00070189656 -8.850179e-05 0.03232252 -0.05025179 -0.013191954 0.1140354 -0.016479287 -0.07176297 0.03596799 0.078539036 -0.052609317 -0.035434004 0.019201657 0.0806066 0.028453026 0.013074877 0.0027586427 0.02345546 -0.05709704 -0.027034326 -0.0022236444 0.012306137 0.0920911 0.014278549 -0.03108273 0.024819056 0.08429958 -0.06520625 0.030374367 0.03214456 -0.03346503 -0.017869094 0.043540783 -0.047117095 0.03589822 3.5418885 -5.2707705 -7.4914064 -3.5879428 0.62631226 0.061298173 -0.21626398 0.42791864
1.8139987 -2.5355735 3.9945424 0.0 0.0 0.0 -0.25403488 -0.3306927 -0.6408835 -0.036990706 0.03545551 0.044104565 -0.04765511 -0.05053135 0.016023148 0.032782897 0.029397791 -0.053366788 -0.031848364 -0.040512662 -0.0074972576 0.008359478 0.012794701 0.013739864 -0.05053758 0.037349906 0.0304342 -0.080868125 -0.05559015 0.023668837 0.017999202 0.03079187 -0.06812099 -0.049075454 -0.034797806 0.00061698677 -0.0036537785 0.011820465 0.03424525 -0.028203428 0.036230884 0.03407637 -0.05174531 -0.03308934 0.017609572 0.018067392 0.03777621 -0.048567414 -0.038722407 -0.03133452 -0.016728126 -0.016569586 0.015170699 0.016400134 0.7601352 -4.175627 -4.9214964 -4.1388564 0.72680515 -0.18187523 0.007625756 -0.17916359
0.1346553 2.312439 2.9905343 0.0 0.0 0.0 -0.3483852 -0.47553346 -0.72509915 0.003136971 -0.030260902 -0.020230625 0.024562337 0.032109223 -0.026146308 -0.0077991877 0.0019221749 -0.01282417 0.0074679917 0.01634376 0.012654375 0.02284207 -0.013389038 0.014186059 0.0016291641 -0.039731633 -0.023291457 0.025889752 0.033276875 -0.031315237 -0.0130487755 -0.0034346732 -0.013337214 0.009861662 0.019243002 0.01461149 0.01779718 -0.022952754 0.017590439 0.0024949722 -0.030650053 -0.024806505 0.029163184 0.035928227 -0.023806581 -0.014940728 -0.013059607 -0.007948557 0.021373749 0.021637948 0.016860185 0.015232967 -0.027204588 0.019409237 -0.18980764 -5.486459 -5.7437277 -4.860521 0.8364906 -0.10729059 0.052713826 0.20399725
1.9448287 -3.7176638 3.3300598 0.0 0.0 0.0 0.7903969 0.7688039 0.63167125 0.022494292 0.007469404 0.008017394 -0.025028937 0.03243546 0.01853109 0.0066372068 -0.05163723 0.011532135 -0.012840022 0.037872825 0.017933806 0.0181235 -0.032638032 -0.009509803 0.025796758 0.0064750137 0.007100549 -0.021086598 0.034436125 0.016172284 0.007663125 -0.052072685 0.008577768 -0.0061849137 0.040004402 0.01680574 0.021034468 -0.034296267 -0.01799404 0.022114674 0.0043151174 0.010416094 -0.015509416 0.035198342 0.016089426 0.010751136 -0.048583157 0.0036712734 -0.0012480092 0.045739118 0.016832849 0.027398929 -0.035414733 -0.025589772 3.7910385 -4.496309 -5.9173503 -6.107978 0.61485976 -0.39118367 -0.17443722 0.28274748
0.229397 2.286398 3.1627734 0.0 0.0 0.0 -1.4027084 -1.4695705 -1.5975616 0.0001445462 -0.018145245 0.0028529987 0.008654826 0.01596797 -0.02587584 0.0052659023 -0.016629053 -0.013653793 0.02346965 0.013577288 -0.047132827 0.009628232 0.02165382 0.032216232 -0.0020323119 -0.02282522 -0.0009409917 0.010752829 0.017690543 -0.030415794 0.006025238 -0.011508677 -0.014351447 0.021518819 0.013352129 -0.044711627 0.010146241 0.022628168 0.032663442 -0.009638619 -0.015816677 -0.0073493533 0.015712073 0.018840682 -0.028063824 0.008304319 -0.016144106 -0.024356158 0.01889613 0.0110413795 -0.03623387 0.0071303574 0.012944538 0.03882069 -0.672891 -3.4543576 -3.8616993 -4.278977 0.9816729 -0.15585448 0.073717415 -0.15204445
0.66993797 -4.0592 3.5277069 0.0 0.0 0.0 1.056466 1.0771066 1.0532569 -0.031198774 -0.00077736424 0.04191408 0.014902564 -0.019076228 0.004450598 0.01914355 0.004087236 -0.023684315 -0.014110648 0.0037135882 0.016969984 -0.011300305 -0.00650484 0.013800747 -0.03557943 6.741605e-05 0.033023927 0.011235832 -0.01931641 0.011665427 0.012429083 -0.005081647 -0.04297811 -0.008074519 -0.00083676266 0.023943247 -0.010058262 -0.01836571 0.013361391 -0.041389413 -0.0006030762 -0.0027946364 -0.011761679 -0.019387176 0.015584919 -0.015715597 0.0031138319 -0.04727089 -0.021204513 0.00060164445 0.025548274 -0.024469106 -0.016309964 0.014257932 -1.9166385 -3.9050226 -5.0015655 -4.7058215 1.0347581 0.069219254 0.06659526 0.0017123724
1.6317734 -3.281668 3.946914 0.0 0.0 0.0 -1.4130439 -1.3778316 -1.5934774 0.027791124 -0.015475901 0.012794597 0.004844286 0.020205813 -0.024443286 0.0178883 -0.018397165 0.0094604585 0.011039696 0.01137643 -0.023463693 0.0066867117 -0.011670009 -0.010996608 0.03849634 -0.009912438 0.018155241 0.00705196 0.026074747 -0.023813648 0.021242902 -0.019906605 0.0066527342 0.011070366 0.011147438 -0.026087634 0.0076297163 -0.013936617 -0.011586948 0.034320343 -0.013871348 0.016177636 0.0121360775 0.02030858 -0.02874517 0.01866635 -0.02979714 0.0038955037 0.012466967 0.0061488072 -0.027297093 0.00884483 -0.019164896 -0.016213968 3.3057835 -4.6407776 -4.574781 -3.4274251 0.8104464 0.11247988 -0.18009463 0.06648105
1.0259156 0.91797507 2.4475524 0.0 0.0 0.0 1.3780806 1.4782224 0.9394722 0.030682383 0.049683496 -0.0027644278 -0.047609374 0.014765414 0.05069498 -0.012242294 -0.004432715 -0.0008121115 -0.014573983 0.01012186 0.0024219642 0.03149989 -0.0076856846 -0.00040979846 0.034108575 0.06931699 -0.01223493 -0.04287629 0.016676998 0.06863404 -0.012824386 -0.017269744 -0.009095712 -0.009194981 0.010582114 0.0072183 0.035132002 -0.018397136 -0.0039343406 0.008332799 0.010534358 0.010365852 -0.0849719 0.0015759113 -0.0018258226 0.010915922 0.01832997 0.010933466 -0.044817477 -0.0095982 0.013813649 0.039651584 0.01396587 0.016347934 -4.835391 -4.1239715 -4.8519573 -4.177464 0.5710747 -0.21067704 0.18619229 0.11905047
-0.08134157 2.117761 2.457637 0.0 0.0 0.0 -0.014422287 0.3521867 -0.73406756 -0.0024311861 -0.016953634 -0.027698552 -0.005381903 0.0375501 -0.04350603 0.003468119 0.014428073 -0.022918524 -0.10107076 0.04077552 -0.020324115 -0.019890614 0.020657016 0.033280972 -0.014101733 -0.020365475 -0.014770494 0.016582023 0.018503912 -0.04519532 0.016999071 0.002438834 -0.038331818 -0.067667335 0.043147538 -0.015473266 -0.0061942167 0.01531751 0.026741516 -0.015887884 -0.0036197263 -0.012997953 -0.0011408788 0.03672936 -0.021871168 -0.0052973446 0.0042227646 -0.042217538 -0.10504512 0.035273846 -0.0121218385 -0.029201496 0.026544532 0.04422501 -3.4398026 -4.681385 -5.0328984 -3.5781517 0.7257216 0.29399046 0.0848967 -0.07886628
0.4581506 -2.3914843 3.8871074 0.0 0.0 0.0 1.4777688 1.4487554 1.477475 0.010476631 -0.0030174311 0.040190954 0.032694362 0.027072638 -0.014481796 0.04757112 0.010889735 -0.0010421661 0.029397042 0.051890142 0.004530756 0.03161272 0.014718702 -0.0091721965 0.019556403 0.0041717472 0.049349993 0.018866206 0.028726188 -0.0032002504 0.056699328 -0.004835562 -0.0044672973 0.014788102 0.047951475 0.015768403 0.043932687 0.002395736 0.012703849 0.03542312 -0.00034472352 0.055370145 0.01978502 0.046234235 -0.006297921 0.059510157 0.00023105917 0.0028791307 0.028529191 0.056054648 0.002346196 0.042496763 0.022380019 0.00634217 -1.7638078 -4.087788 -4.9658484 -5.203428 0.63245916 0.119261675 -0.23137747 -0.25295967
0.5770417 -3.5217767 3.6630058 0.0 0.0 0.0 1.119984 1.1455519 1.0722868 -0.01729541 0.0052398886 0.02838236 0.00035372606 0.010583235 0.03933998 0.021460563 -0.003753939 0.012243576 -0.0029586828 0.0484105 0.056177396 0.004561488 -0.0029031148 0.013805919 -0.010243293 0.0075080134 0.028934782 -0.0038003311 0.025042832 0.04202916 0.023770578 -0.011877864 0.01021408 -0.002006347 0.054189663 0.05718976 0.008537162 -0.010010644 0.017094828 -0.0007339454 0.012791716 0.024489364 -0.0096915485 0.036796797 0.042225555 0.017185243 -0.027677953 1.8801138e-05 -0.0106650535 0.054850258 0.05163652 -0.0018520675 -0.01793821 0.014378428 -2.8328173 -3.6506479 -4.1113873 -3.6123552 0.9023169 0.075074024 -0.021600492 -0.054538332
